source	target	edge_type	source_node_type	target_node_type
ncbigene:26354	ncbigene:27043	interacts	Gene	Gene
ncbigene:26354	ncbigene:55759	interacts	Gene	Gene
ncbigene:26354	ncbigene:79707	interacts	Gene	Gene
ncbigene:26354	ncbigene:81887	interacts	Gene	Gene
ncbigene:26354	GO:0008283	participates	Gene	Biological Process
ncbigene:27177	ncbigene:8808	interacts	Gene	Gene
ncbigene:27179	ncbigene:8808	interacts	Gene	Gene
ncbigene:56300	ncbigene:8808	interacts	Gene	Gene
ncbigene:56300	GO:0007267	participates	Gene	Biological Process
ncbigene:8808	GO:0007165	participates	Gene	Biological Process
ncbigene:27005	ncbigene:8772	interacts	Gene	Gene
ncbigene:27152	ncbigene:2735	interacts	Gene	Gene
ncbigene:27152	ncbigene:2736	interacts	Gene	Gene
ncbigene:27152	ncbigene:2737	interacts	Gene	Gene
ncbigene:27152	GO:0016192	participates	Gene	Biological Process
ncbigene:27152	GO:0051301	participates	Gene	Biological Process
ncbigene:27243	GO:0006914	participates	Gene	Biological Process
ncbigene:27302	ncbigene:1386	interacts	Gene	Gene
ncbigene:27302	ncbigene:1482	interacts	Gene	Gene
ncbigene:27302	ncbigene:2626	interacts	Gene	Gene
ncbigene:27302	GO:0007155	participates	Gene	Biological Process
ncbigene:27332	ncbigene:5468	interacts	Gene	Gene
ncbigene:284217	ncbigene:3082	interacts	Gene	Gene
ncbigene:284217	ncbigene:4233	interacts	Gene	Gene
ncbigene:284217	ncbigene:5747	interacts	Gene	Gene
ncbigene:284217	ncbigene:5879	interacts	Gene	Gene
ncbigene:284217	ncbigene:998	interacts	Gene	Gene
ncbigene:284217	GO:0007155	participates	Gene	Biological Process
ncbigene:286826	ncbigene:5347	interacts	Gene	Gene
ncbigene:286826	ncbigene:891	interacts	Gene	Gene
ncbigene:286826	GO:0007049	participates	Gene	Biological Process
ncbigene:7804	ncbigene:25	interacts	Gene	Gene
ncbigene:7804	GO:0006508	participates	Gene	Biological Process
ncbigene:7804	GO:0006629	participates	Gene	Biological Process
ncbigene:7804	GO:0007165	participates	Gene	Biological Process
ncbigene:29079	ncbigene:1050	interacts	Gene	Gene
ncbigene:29079	ncbigene:4023	interacts	Gene	Gene
ncbigene:29079	ncbigene:51129	interacts	Gene	Gene
ncbigene:29079	ncbigene:9370	interacts	Gene	Gene
ncbigene:29079	ncbigene:948	interacts	Gene	Gene
ncbigene:29082	GO:0006914	participates	Gene	Biological Process
ncbigene:29082	GO:0050877	participates	Gene	Biological Process
ncbigene:2966	ncbigene:1111	interacts	Gene	Gene
ncbigene:2966	ncbigene:472	interacts	Gene	Gene
ncbigene:2966	ncbigene:545	interacts	Gene	Gene
ncbigene:2966	ncbigene:672	interacts	Gene	Gene
ncbigene:2967	ncbigene:1111	interacts	Gene	Gene
ncbigene:2967	ncbigene:472	interacts	Gene	Gene
ncbigene:2967	ncbigene:545	interacts	Gene	Gene
ncbigene:2967	ncbigene:672	interacts	Gene	Gene
ncbigene:2968	ncbigene:1111	interacts	Gene	Gene
ncbigene:2968	ncbigene:472	interacts	Gene	Gene
ncbigene:2968	ncbigene:545	interacts	Gene	Gene
ncbigene:2968	ncbigene:672	interacts	Gene	Gene
ncbigene:404672	ncbigene:1111	interacts	Gene	Gene
ncbigene:404672	ncbigene:472	interacts	Gene	Gene
ncbigene:404672	ncbigene:545	interacts	Gene	Gene
ncbigene:404672	ncbigene:672	interacts	Gene	Gene
ncbigene:6917	ncbigene:1111	interacts	Gene	Gene
ncbigene:6917	ncbigene:472	interacts	Gene	Gene
ncbigene:6917	ncbigene:545	interacts	Gene	Gene
ncbigene:6917	ncbigene:672	interacts	Gene	Gene
ncbigene:29844	GO:0043065	participates	Gene	Biological Process
ncbigene:29893	ncbigene:1019	interacts	Gene	Gene
ncbigene:29893	ncbigene:672	interacts	Gene	Gene
ncbigene:29893	ncbigene:8348	interacts	Gene	Gene
ncbigene:29893	ncbigene:8349	interacts	Gene	Gene
ncbigene:29893	ncbigene:85236	interacts	Gene	Gene
ncbigene:29893	ncbigene:8970	interacts	Gene	Gene
ncbigene:3146	ncbigene:3005	interacts	Gene	Gene
ncbigene:3146	ncbigene:3006	interacts	Gene	Gene
ncbigene:3146	ncbigene:3007	interacts	Gene	Gene
ncbigene:3146	ncbigene:3008	interacts	Gene	Gene
ncbigene:3146	ncbigene:3009	interacts	Gene	Gene
ncbigene:3146	ncbigene:3024	interacts	Gene	Gene
ncbigene:3146	ncbigene:4791	interacts	Gene	Gene
ncbigene:3146	ncbigene:5970	interacts	Gene	Gene
ncbigene:3146	GO:0006914	participates	Gene	Biological Process
ncbigene:3146	GO:0007165	participates	Gene	Biological Process
ncbigene:3146	GO:0043065	participates	Gene	Biological Process
ncbigene:3198	ncbigene:5914	interacts	Gene	Gene
ncbigene:5929	ncbigene:2811	interacts	Gene	Gene
ncbigene:5929	ncbigene:3674	interacts	Gene	Gene
ncbigene:8085	ncbigene:2811	interacts	Gene	Gene
ncbigene:8085	ncbigene:3674	interacts	Gene	Gene
ncbigene:320	GO:0007155	participates	Gene	Biological Process
ncbigene:3428	ncbigene:29110	interacts	Gene	Gene
ncbigene:3428	ncbigene:340061	interacts	Gene	Gene
ncbigene:3428	ncbigene:3661	interacts	Gene	Gene
ncbigene:3428	GO:0006914	participates	Gene	Biological Process
ncbigene:353299	ncbigene:2767	interacts	Gene	Gene
ncbigene:353299	ncbigene:2769	interacts	Gene	Gene
ncbigene:353299	ncbigene:2770	interacts	Gene	Gene
ncbigene:353299	ncbigene:2771	interacts	Gene	Gene
ncbigene:353299	ncbigene:2773	interacts	Gene	Gene
ncbigene:353299	ncbigene:2776	interacts	Gene	Gene
ncbigene:353299	ncbigene:346562	interacts	Gene	Gene
ncbigene:3587	ncbigene:4217	interacts	Gene	Gene
ncbigene:3587	ncbigene:6772	interacts	Gene	Gene
ncbigene:3587	ncbigene:6774	interacts	Gene	Gene
ncbigene:3587	ncbigene:6776	interacts	Gene	Gene
ncbigene:3587	ncbigene:6777	interacts	Gene	Gene
ncbigene:3588	ncbigene:4217	interacts	Gene	Gene
ncbigene:3588	GO:0007165	participates	Gene	Biological Process
ncbigene:3604	ncbigene:4217	interacts	Gene	Gene
ncbigene:3670	GO:0008283	participates	Gene	Biological Process
ncbigene:3675	ncbigene:3082	interacts	Gene	Gene
ncbigene:3675	ncbigene:4233	interacts	Gene	Gene
ncbigene:3675	ncbigene:5747	interacts	Gene	Gene
ncbigene:374654	ncbigene:2735	interacts	Gene	Gene
ncbigene:374654	ncbigene:2736	interacts	Gene	Gene
ncbigene:374654	ncbigene:2737	interacts	Gene	Gene
ncbigene:3822	GO:0007165	participates	Gene	Biological Process
ncbigene:389692	ncbigene:3630	interacts	Gene	Gene
ncbigene:389692	ncbigene:3651	interacts	Gene	Gene
ncbigene:3910	ncbigene:3082	interacts	Gene	Gene
ncbigene:3910	ncbigene:4233	interacts	Gene	Gene
ncbigene:3910	ncbigene:5747	interacts	Gene	Gene
ncbigene:3910	ncbigene:5879	interacts	Gene	Gene
ncbigene:3910	ncbigene:998	interacts	Gene	Gene
ncbigene:3910	GO:0007155	participates	Gene	Biological Process
ncbigene:3914	ncbigene:3082	interacts	Gene	Gene
ncbigene:3914	ncbigene:4233	interacts	Gene	Gene
ncbigene:3914	ncbigene:5747	interacts	Gene	Gene
ncbigene:3914	ncbigene:5879	interacts	Gene	Gene
ncbigene:3914	ncbigene:998	interacts	Gene	Gene
ncbigene:3914	GO:0007155	participates	Gene	Biological Process
ncbigene:400569	ncbigene:1050	interacts	Gene	Gene
ncbigene:400569	ncbigene:4023	interacts	Gene	Gene
ncbigene:400569	ncbigene:51129	interacts	Gene	Gene
ncbigene:400569	ncbigene:9370	interacts	Gene	Gene
ncbigene:400569	ncbigene:948	interacts	Gene	Gene
ncbigene:407977	ncbigene:637	interacts	Gene	Gene
ncbigene:407977	ncbigene:836	interacts	Gene	Gene
ncbigene:4297	ncbigene:6688	interacts	Gene	Gene
ncbigene:4297	ncbigene:8341	interacts	Gene	Gene
ncbigene:4297	ncbigene:8342	interacts	Gene	Gene
ncbigene:4297	ncbigene:8345	interacts	Gene	Gene
ncbigene:4297	ncbigene:8348	interacts	Gene	Gene
ncbigene:4297	ncbigene:8349	interacts	Gene	Gene
ncbigene:4297	ncbigene:85236	interacts	Gene	Gene
ncbigene:4297	ncbigene:8970	interacts	Gene	Gene
ncbigene:4297	ncbigene:94239	interacts	Gene	Gene
ncbigene:431704	ncbigene:2767	interacts	Gene	Gene
ncbigene:431704	ncbigene:2769	interacts	Gene	Gene
ncbigene:431704	ncbigene:2770	interacts	Gene	Gene
ncbigene:431704	ncbigene:2771	interacts	Gene	Gene
ncbigene:431704	ncbigene:2773	interacts	Gene	Gene
ncbigene:431704	ncbigene:2776	interacts	Gene	Gene
ncbigene:431704	ncbigene:346562	interacts	Gene	Gene
ncbigene:4435	ncbigene:7031	interacts	Gene	Gene
ncbigene:4435	GO:0006913	participates	Gene	Biological Process
ncbigene:4547	ncbigene:335	interacts	Gene	Gene
ncbigene:4547	ncbigene:336	interacts	Gene	Gene
ncbigene:4547	ncbigene:338	interacts	Gene	Gene
ncbigene:4547	GO:0006629	participates	Gene	Biological Process
ncbigene:54903	ncbigene:2735	interacts	Gene	Gene
ncbigene:54903	ncbigene:2736	interacts	Gene	Gene
ncbigene:54903	ncbigene:2737	interacts	Gene	Gene
ncbigene:4763	ncbigene:2908	interacts	Gene	Gene
ncbigene:4763	ncbigene:2957	interacts	Gene	Gene
ncbigene:4763	ncbigene:2962	interacts	Gene	Gene
ncbigene:4763	ncbigene:5430	interacts	Gene	Gene
ncbigene:4763	GO:0030198	participates	Gene	Biological Process
ncbigene:4763	GO:0043065	participates	Gene	Biological Process
ncbigene:5079	ncbigene:640	interacts	Gene	Gene
ncbigene:5079	GO:0048856	participates	Gene	Biological Process
ncbigene:5080	ncbigene:3630	interacts	Gene	Gene
ncbigene:5080	ncbigene:3651	interacts	Gene	Gene
ncbigene:5080	GO:0048856	participates	Gene	Biological Process
ncbigene:50807	ncbigene:1212	interacts	Gene	Gene
ncbigene:50807	ncbigene:1314	interacts	Gene	Gene
ncbigene:50807	ncbigene:3265	interacts	Gene	Gene
ncbigene:50807	ncbigene:375	interacts	Gene	Gene
ncbigene:50807	ncbigene:387	interacts	Gene	Gene
ncbigene:50807	ncbigene:5879	interacts	Gene	Gene
ncbigene:50846	ncbigene:57154	interacts	Gene	Gene
ncbigene:50846	ncbigene:64750	interacts	Gene	Gene
ncbigene:50846	GO:0007267	participates	Gene	Biological Process
ncbigene:50846	GO:0016540	participates	Gene	Biological Process
ncbigene:50937	ncbigene:6608	interacts	Gene	Gene
ncbigene:50937	GO:0007155	participates	Gene	Biological Process
ncbigene:51003	ncbigene:1050	interacts	Gene	Gene
ncbigene:51003	ncbigene:4023	interacts	Gene	Gene
ncbigene:51003	ncbigene:51129	interacts	Gene	Gene
ncbigene:51003	ncbigene:9370	interacts	Gene	Gene
ncbigene:51003	ncbigene:948	interacts	Gene	Gene
ncbigene:51098	ncbigene:2735	interacts	Gene	Gene
ncbigene:51098	ncbigene:2736	interacts	Gene	Gene
ncbigene:51098	ncbigene:2737	interacts	Gene	Gene
ncbigene:51107	ncbigene:4851	interacts	Gene	Gene
ncbigene:51107	ncbigene:4853	interacts	Gene	Gene
ncbigene:51107	GO:0016485	participates	Gene	Biological Process
ncbigene:51107	GO:0043085	participates	Gene	Biological Process
ncbigene:51224	ncbigene:1111	interacts	Gene	Gene
ncbigene:51224	ncbigene:472	interacts	Gene	Gene
ncbigene:51224	ncbigene:545	interacts	Gene	Gene
ncbigene:51224	ncbigene:672	interacts	Gene	Gene
ncbigene:51360	ncbigene:6720	interacts	Gene	Gene
ncbigene:51360	ncbigene:6721	interacts	Gene	Gene
ncbigene:51360	GO:0051604	participates	Gene	Biological Process
ncbigene:51421	ncbigene:10413	interacts	Gene	Gene
ncbigene:51421	ncbigene:25937	interacts	Gene	Gene
ncbigene:51497	ncbigene:1111	interacts	Gene	Gene
ncbigene:51497	ncbigene:472	interacts	Gene	Gene
ncbigene:51497	ncbigene:545	interacts	Gene	Gene
ncbigene:51497	ncbigene:672	interacts	Gene	Gene
ncbigene:5164	ncbigene:207	interacts	Gene	Gene
ncbigene:5164	ncbigene:5578	interacts	Gene	Gene
ncbigene:5164	ncbigene:5579	interacts	Gene	Gene
ncbigene:5164	ncbigene:6198	interacts	Gene	Gene
ncbigene:5245	ncbigene:3265	interacts	Gene	Gene
ncbigene:5245	ncbigene:369	interacts	Gene	Gene
ncbigene:5245	ncbigene:3845	interacts	Gene	Gene
ncbigene:5245	ncbigene:4893	interacts	Gene	Gene
ncbigene:5245	ncbigene:5894	interacts	Gene	Gene
ncbigene:5245	ncbigene:673	interacts	Gene	Gene
ncbigene:5245	ncbigene:7529	interacts	Gene	Gene
ncbigene:5245	ncbigene:8844	interacts	Gene	Gene
ncbigene:5245	GO:0007005	participates	Gene	Biological Process
ncbigene:5245	GO:0007165	participates	Gene	Biological Process
ncbigene:5245	GO:0050821	participates	Gene	Biological Process
ncbigene:53916	ncbigene:1398	interacts	Gene	Gene
ncbigene:53916	ncbigene:1399	interacts	Gene	Gene
ncbigene:53916	ncbigene:2549	interacts	Gene	Gene
ncbigene:53916	ncbigene:3082	interacts	Gene	Gene
ncbigene:53916	ncbigene:382	interacts	Gene	Gene
ncbigene:53916	ncbigene:4233	interacts	Gene	Gene
ncbigene:53916	GO:0016192	participates	Gene	Biological Process
ncbigene:54617	GO:0051301	participates	Gene	Biological Process
ncbigene:54797	ncbigene:1050	interacts	Gene	Gene
ncbigene:54797	ncbigene:4023	interacts	Gene	Gene
ncbigene:54797	ncbigene:51129	interacts	Gene	Gene
ncbigene:54797	ncbigene:9370	interacts	Gene	Gene
ncbigene:54797	ncbigene:948	interacts	Gene	Gene
ncbigene:55090	ncbigene:1050	interacts	Gene	Gene
ncbigene:55090	ncbigene:4023	interacts	Gene	Gene
ncbigene:55090	ncbigene:51129	interacts	Gene	Gene
ncbigene:55090	ncbigene:9370	interacts	Gene	Gene
ncbigene:55090	ncbigene:948	interacts	Gene	Gene
ncbigene:55131	GO:0006397	participates	Gene	Biological Process
ncbigene:55135	ncbigene:1736	interacts	Gene	Gene
ncbigene:55135	ncbigene:7015	interacts	Gene	Gene
ncbigene:5551	ncbigene:3001	interacts	Gene	Gene
ncbigene:5551	ncbigene:3002	interacts	Gene	Gene
ncbigene:55588	ncbigene:1050	interacts	Gene	Gene
ncbigene:55588	ncbigene:4023	interacts	Gene	Gene
ncbigene:55588	ncbigene:51129	interacts	Gene	Gene
ncbigene:55588	ncbigene:9370	interacts	Gene	Gene
ncbigene:55588	ncbigene:948	interacts	Gene	Gene
ncbigene:55651	ncbigene:1736	interacts	Gene	Gene
ncbigene:55651	ncbigene:7015	interacts	Gene	Gene
ncbigene:55764	ncbigene:2735	interacts	Gene	Gene
ncbigene:55764	ncbigene:2736	interacts	Gene	Gene
ncbigene:55764	ncbigene:2737	interacts	Gene	Gene
ncbigene:5580	ncbigene:3265	interacts	Gene	Gene
ncbigene:5580	GO:0007049	participates	Gene	Biological Process
ncbigene:5580	GO:0007165	participates	Gene	Biological Process
ncbigene:5580	GO:0050821	participates	Gene	Biological Process
ncbigene:55851	ncbigene:4851	interacts	Gene	Gene
ncbigene:55851	ncbigene:4853	interacts	Gene	Gene
ncbigene:55851	GO:0016485	participates	Gene	Biological Process
ncbigene:55851	GO:0043085	participates	Gene	Biological Process
ncbigene:55904	ncbigene:2811	interacts	Gene	Gene
ncbigene:55904	ncbigene:3674	interacts	Gene	Gene
ncbigene:55904	GO:0007049	participates	Gene	Biological Process
ncbigene:55908	ncbigene:4023	interacts	Gene	Gene
ncbigene:55908	GO:0007165	participates	Gene	Biological Process
ncbigene:55957	ncbigene:5347	interacts	Gene	Gene
ncbigene:55957	ncbigene:891	interacts	Gene	Gene
ncbigene:56154	ncbigene:1019	interacts	Gene	Gene
ncbigene:56154	ncbigene:672	interacts	Gene	Gene
ncbigene:56154	ncbigene:8348	interacts	Gene	Gene
ncbigene:56154	ncbigene:8349	interacts	Gene	Gene
ncbigene:56154	ncbigene:85236	interacts	Gene	Gene
ncbigene:56154	ncbigene:8970	interacts	Gene	Gene
ncbigene:56154	GO:0030154	participates	Gene	Biological Process
ncbigene:56938	ncbigene:5054	interacts	Gene	Gene
ncbigene:56957	ncbigene:8772	interacts	Gene	Gene
ncbigene:5788	ncbigene:2534	interacts	Gene	Gene
ncbigene:5788	ncbigene:919	interacts	Gene	Gene
ncbigene:5801	ncbigene:5594	interacts	Gene	Gene
ncbigene:5801	ncbigene:5595	interacts	Gene	Gene
ncbigene:5801	GO:0007165	participates	Gene	Biological Process
ncbigene:5885	ncbigene:4609	interacts	Gene	Gene
ncbigene:5885	GO:0007059	participates	Gene	Biological Process
ncbigene:5885	GO:0051301	participates	Gene	Biological Process
ncbigene:5889	ncbigene:1019	interacts	Gene	Gene
ncbigene:5889	ncbigene:672	interacts	Gene	Gene
ncbigene:5889	ncbigene:8348	interacts	Gene	Gene
ncbigene:5889	ncbigene:8349	interacts	Gene	Gene
ncbigene:5889	ncbigene:85236	interacts	Gene	Gene
ncbigene:5889	ncbigene:8970	interacts	Gene	Gene
ncbigene:5902	ncbigene:5901	interacts	Gene	Gene
ncbigene:5902	GO:0006913	participates	Gene	Biological Process
ncbigene:5902	GO:0007165	participates	Gene	Biological Process
ncbigene:5913	ncbigene:2185	interacts	Gene	Gene
ncbigene:5913	ncbigene:5747	interacts	Gene	Gene
ncbigene:59307	ncbigene:6774	interacts	Gene	Gene
ncbigene:59307	GO:0007165	participates	Gene	Biological Process
ncbigene:5998	ncbigene:2767	interacts	Gene	Gene
ncbigene:5998	ncbigene:2769	interacts	Gene	Gene
ncbigene:5998	ncbigene:2776	interacts	Gene	Gene
ncbigene:5998	GO:0007165	participates	Gene	Biological Process
ncbigene:6002	ncbigene:2770	interacts	Gene	Gene
ncbigene:6002	ncbigene:2771	interacts	Gene	Gene
ncbigene:6002	ncbigene:2773	interacts	Gene	Gene
ncbigene:6002	ncbigene:346562	interacts	Gene	Gene
ncbigene:6003	ncbigene:2770	interacts	Gene	Gene
ncbigene:6003	ncbigene:2771	interacts	Gene	Gene
ncbigene:6003	ncbigene:2773	interacts	Gene	Gene
ncbigene:6003	ncbigene:346562	interacts	Gene	Gene
ncbigene:6004	ncbigene:2770	interacts	Gene	Gene
ncbigene:6004	ncbigene:2771	interacts	Gene	Gene
ncbigene:6004	ncbigene:2773	interacts	Gene	Gene
ncbigene:6004	ncbigene:346562	interacts	Gene	Gene
ncbigene:6281	ncbigene:5327	interacts	Gene	Gene
ncbigene:6281	ncbigene:5340	interacts	Gene	Gene
ncbigene:64784	ncbigene:10891	interacts	Gene	Gene
ncbigene:7525	GO:0030154	participates	Gene	Biological Process
ncbigene:653	ncbigene:1386	interacts	Gene	Gene
ncbigene:653	ncbigene:1482	interacts	Gene	Gene
ncbigene:653	ncbigene:2626	interacts	Gene	Gene
ncbigene:657	ncbigene:1386	interacts	Gene	Gene
ncbigene:657	ncbigene:1482	interacts	Gene	Gene
ncbigene:657	ncbigene:2626	interacts	Gene	Gene
ncbigene:6597	ncbigene:2908	interacts	Gene	Gene
ncbigene:6597	ncbigene:2957	interacts	Gene	Gene
ncbigene:6597	ncbigene:2962	interacts	Gene	Gene
ncbigene:6597	ncbigene:3456	interacts	Gene	Gene
ncbigene:6597	ncbigene:5430	interacts	Gene	Gene
ncbigene:6598	ncbigene:2908	interacts	Gene	Gene
ncbigene:6598	ncbigene:2957	interacts	Gene	Gene
ncbigene:6598	ncbigene:2962	interacts	Gene	Gene
ncbigene:6598	ncbigene:3456	interacts	Gene	Gene
ncbigene:6598	ncbigene:5430	interacts	Gene	Gene
ncbigene:6598	GO:0007049	participates	Gene	Biological Process
ncbigene:6599	ncbigene:2908	interacts	Gene	Gene
ncbigene:6599	ncbigene:2957	interacts	Gene	Gene
ncbigene:6599	ncbigene:2962	interacts	Gene	Gene
ncbigene:6599	ncbigene:3456	interacts	Gene	Gene
ncbigene:6599	ncbigene:5430	interacts	Gene	Gene
ncbigene:6601	ncbigene:2908	interacts	Gene	Gene
ncbigene:6601	ncbigene:2957	interacts	Gene	Gene
ncbigene:6601	ncbigene:2962	interacts	Gene	Gene
ncbigene:6601	ncbigene:3456	interacts	Gene	Gene
ncbigene:6601	ncbigene:5430	interacts	Gene	Gene
ncbigene:6602	ncbigene:2908	interacts	Gene	Gene
ncbigene:6602	ncbigene:2957	interacts	Gene	Gene
ncbigene:6602	ncbigene:2962	interacts	Gene	Gene
ncbigene:6602	ncbigene:3456	interacts	Gene	Gene
ncbigene:6602	ncbigene:5430	interacts	Gene	Gene
ncbigene:6605	ncbigene:2908	interacts	Gene	Gene
ncbigene:6605	ncbigene:2957	interacts	Gene	Gene
ncbigene:6605	ncbigene:2962	interacts	Gene	Gene
ncbigene:6605	ncbigene:3456	interacts	Gene	Gene
ncbigene:6605	ncbigene:5430	interacts	Gene	Gene
ncbigene:6749	ncbigene:1111	interacts	Gene	Gene
ncbigene:6749	ncbigene:472	interacts	Gene	Gene
ncbigene:6749	ncbigene:545	interacts	Gene	Gene
ncbigene:6749	ncbigene:672	interacts	Gene	Gene
ncbigene:22824	GO:0006457	participates	Gene	Biological Process
ncbigene:6837	ncbigene:1050	interacts	Gene	Gene
ncbigene:6837	ncbigene:4023	interacts	Gene	Gene
ncbigene:6837	ncbigene:51129	interacts	Gene	Gene
ncbigene:6837	ncbigene:9370	interacts	Gene	Gene
ncbigene:6837	ncbigene:948	interacts	Gene	Gene
ncbigene:6872	ncbigene:1026	interacts	Gene	Gene
ncbigene:6872	ncbigene:1647	interacts	Gene	Gene
ncbigene:6872	ncbigene:581	interacts	Gene	Gene
ncbigene:6872	GO:0007049	participates	Gene	Biological Process
ncbigene:6872	GO:0050821	participates	Gene	Biological Process
ncbigene:6907	GO:0006508	participates	Gene	Biological Process
ncbigene:6907	GO:0050821	participates	Gene	Biological Process
ncbigene:6910	GO:0007267	participates	Gene	Biological Process
ncbigene:6924	ncbigene:1111	interacts	Gene	Gene
ncbigene:6924	ncbigene:472	interacts	Gene	Gene
ncbigene:6924	ncbigene:545	interacts	Gene	Gene
ncbigene:6924	ncbigene:672	interacts	Gene	Gene
ncbigene:694	ncbigene:3276	interacts	Gene	Gene
ncbigene:694	GO:0008283	participates	Gene	Biological Process
ncbigene:7025	ncbigene:2195	interacts	Gene	Gene
ncbigene:7025	ncbigene:4513	interacts	Gene	Gene
ncbigene:7025	ncbigene:4609	interacts	Gene	Gene
ncbigene:7025	ncbigene:4792	interacts	Gene	Gene
ncbigene:7025	ncbigene:4843	interacts	Gene	Gene
ncbigene:7025	ncbigene:7124	interacts	Gene	Gene
ncbigene:7025	GO:0007165	participates	Gene	Biological Process
ncbigene:7025	GO:0030154	participates	Gene	Biological Process
ncbigene:7025	GO:0048856	participates	Gene	Biological Process
ncbigene:7066	ncbigene:2885	interacts	Gene	Gene
ncbigene:7066	ncbigene:5295	interacts	Gene	Gene
ncbigene:7066	ncbigene:6464	interacts	Gene	Gene
ncbigene:7066	ncbigene:6654	interacts	Gene	Gene
ncbigene:7066	ncbigene:6772	interacts	Gene	Gene
ncbigene:7066	ncbigene:6774	interacts	Gene	Gene
ncbigene:7066	ncbigene:6776	interacts	Gene	Gene
