source	source_node_type	target	target_node_type	edge_type
ncbigene:221035	Gene	ncbigene:401427	Gene	interacts
ncbigene:221035	Gene	ncbigene:401663	Gene	interacts
ncbigene:221035	Gene	ncbigene:401665	Gene	interacts
ncbigene:221035	Gene	ncbigene:401666	Gene	interacts
ncbigene:221035	Gene	ncbigene:401667	Gene	interacts
ncbigene:221035	Gene	ncbigene:401992	Gene	interacts
ncbigene:221035	Gene	ncbigene:401993	Gene	interacts
ncbigene:221035	Gene	ncbigene:401994	Gene	interacts
ncbigene:221035	Gene	ncbigene:402135	Gene	interacts
ncbigene:221035	Gene	ncbigene:403239	Gene	interacts
ncbigene:221035	Gene	ncbigene:403244	Gene	interacts
ncbigene:221035	Gene	ncbigene:403253	Gene	interacts
ncbigene:221035	Gene	ncbigene:403273	Gene	interacts
ncbigene:221035	Gene	ncbigene:403274	Gene	interacts
ncbigene:221035	Gene	ncbigene:403277	Gene	interacts
ncbigene:221035	Gene	ncbigene:403278	Gene	interacts
ncbigene:221035	Gene	ncbigene:403282	Gene	interacts
ncbigene:221035	Gene	ncbigene:403284	Gene	interacts
ncbigene:221035	Gene	ncbigene:441308	Gene	interacts
ncbigene:221035	Gene	ncbigene:441608	Gene	interacts
ncbigene:221035	Gene	ncbigene:441639	Gene	interacts
ncbigene:221035	Gene	ncbigene:441669	Gene	interacts
ncbigene:221035	Gene	ncbigene:441670	Gene	interacts
ncbigene:221035	Gene	ncbigene:441911	Gene	interacts
ncbigene:221035	Gene	ncbigene:441933	Gene	interacts
ncbigene:221035	Gene	ncbigene:442184	Gene	interacts
ncbigene:221035	Gene	ncbigene:442186	Gene	interacts
ncbigene:221035	Gene	ncbigene:442191	Gene	interacts
ncbigene:221035	Gene	ncbigene:442194	Gene	interacts
ncbigene:221035	Gene	ncbigene:442361	Gene	interacts
ncbigene:221035	Gene	ncbigene:4991	Gene	interacts
ncbigene:221035	Gene	ncbigene:4992	Gene	interacts
ncbigene:221035	Gene	ncbigene:4993	Gene	interacts
ncbigene:221035	Gene	ncbigene:4994	Gene	interacts
ncbigene:221035	Gene	ncbigene:4995	Gene	interacts
ncbigene:221035	Gene	ncbigene:56656	Gene	interacts
ncbigene:221035	Gene	ncbigene:79290	Gene	interacts
ncbigene:221035	Gene	ncbigene:79295	Gene	interacts
ncbigene:221035	Gene	ncbigene:79310	Gene	interacts
ncbigene:221035	Gene	ncbigene:79317	Gene	interacts
ncbigene:221035	Gene	ncbigene:7932	Gene	interacts
ncbigene:221035	Gene	ncbigene:79324	Gene	interacts
ncbigene:221035	Gene	ncbigene:79334	Gene	interacts
ncbigene:221035	Gene	ncbigene:79339	Gene	interacts
ncbigene:221035	Gene	ncbigene:79345	Gene	interacts
ncbigene:221035	Gene	ncbigene:79346	Gene	interacts
ncbigene:221035	Gene	ncbigene:79470	Gene	interacts
ncbigene:221035	Gene	ncbigene:79473	Gene	interacts
ncbigene:221035	Gene	ncbigene:79501	Gene	interacts
ncbigene:221035	Gene	ncbigene:79541	Gene	interacts
ncbigene:221035	Gene	ncbigene:79544	Gene	interacts
ncbigene:221035	Gene	ncbigene:81050	Gene	interacts
ncbigene:221035	Gene	ncbigene:81061	Gene	interacts
ncbigene:221035	Gene	ncbigene:81099	Gene	interacts
ncbigene:221035	Gene	ncbigene:81127	Gene	interacts
ncbigene:221035	Gene	ncbigene:81168	Gene	interacts
ncbigene:221035	Gene	ncbigene:81282	Gene	interacts
ncbigene:221035	Gene	ncbigene:81285	Gene	interacts
ncbigene:221035	Gene	ncbigene:81300	Gene	interacts
ncbigene:221035	Gene	ncbigene:81309	Gene	interacts
ncbigene:221035	Gene	ncbigene:81318	Gene	interacts
ncbigene:221035	Gene	ncbigene:81327	Gene	interacts
ncbigene:221035	Gene	ncbigene:81328	Gene	interacts
ncbigene:221035	Gene	ncbigene:81341	Gene	interacts
ncbigene:221035	Gene	ncbigene:81392	Gene	interacts
ncbigene:221035	Gene	ncbigene:81442	Gene	interacts
ncbigene:221035	Gene	ncbigene:81448	Gene	interacts
ncbigene:221035	Gene	ncbigene:81466	Gene	interacts
ncbigene:221035	Gene	ncbigene:81469	Gene	interacts
ncbigene:221035	Gene	ncbigene:81470	Gene	interacts
ncbigene:221035	Gene	ncbigene:81472	Gene	interacts
ncbigene:221035	Gene	ncbigene:81696	Gene	interacts
ncbigene:221035	Gene	ncbigene:81697	Gene	interacts
ncbigene:221035	Gene	ncbigene:81797	Gene	interacts
ncbigene:221035	Gene	ncbigene:8383	Gene	interacts
ncbigene:221035	Gene	ncbigene:8386	Gene	interacts
ncbigene:221035	Gene	ncbigene:8387	Gene	interacts
ncbigene:221035	Gene	ncbigene:8388	Gene	interacts
ncbigene:221035	Gene	ncbigene:8390	Gene	interacts
ncbigene:221035	Gene	ncbigene:8392	Gene	interacts
ncbigene:221035	Gene	ncbigene:8590	Gene	interacts
ncbigene:5894	Gene	ncbigene:2213	Gene	interacts
ncbigene:6439	Gene	ncbigene:221395	Gene	interacts
ncbigene:6440	Gene	ncbigene:221395	Gene	interacts
ncbigene:2215	Gene	ncbigene:5290	Gene	interacts
ncbigene:2215	Gene	ncbigene:5295	Gene	interacts
ncbigene:2215	Gene	ncbigene:6850	Gene	interacts
ncbigene:222546	Gene	ncbigene:3630	Gene	interacts
ncbigene:2280	Gene	ncbigene:2475	Gene	interacts
ncbigene:4087	Gene	ncbigene:2280	Gene	interacts
ncbigene:4088	Gene	ncbigene:2280	Gene	interacts
ncbigene:4092	Gene	ncbigene:2280	Gene	interacts
ncbigene:4772	Gene	ncbigene:2280	Gene	interacts
ncbigene:4773	Gene	ncbigene:2280	Gene	interacts
ncbigene:4775	Gene	ncbigene:2280	Gene	interacts
ncbigene:5371	Gene	ncbigene:2280	Gene	interacts
ncbigene:5530	Gene	ncbigene:2280	Gene	interacts
ncbigene:5532	Gene	ncbigene:2280	Gene	interacts
ncbigene:5534	Gene	ncbigene:2280	Gene	interacts
ncbigene:57154	Gene	ncbigene:2280	Gene	interacts
ncbigene:64750	Gene	ncbigene:2280	Gene	interacts
ncbigene:7021	Gene	ncbigene:2280	Gene	interacts
ncbigene:7040	Gene	ncbigene:2280	Gene	interacts
ncbigene:7043	Gene	ncbigene:2280	Gene	interacts
ncbigene:7046	Gene	ncbigene:2280	Gene	interacts
ncbigene:7048	Gene	ncbigene:2280	Gene	interacts
ncbigene:857	Gene	ncbigene:2280	Gene	interacts
ncbigene:9372	Gene	ncbigene:2280	Gene	interacts
ncbigene:4772	Gene	ncbigene:159	Gene	interacts
ncbigene:4772	Gene	ncbigene:1906	Gene	interacts
ncbigene:4772	Gene	ncbigene:3164	Gene	interacts
ncbigene:4772	Gene	ncbigene:3565	Gene	interacts
ncbigene:4772	Gene	ncbigene:3596	Gene	interacts
ncbigene:4772	Gene	ncbigene:4205	Gene	interacts
ncbigene:4772	Gene	ncbigene:4208	Gene	interacts
ncbigene:4772	Gene	ncbigene:4209	Gene	interacts
ncbigene:4772	Gene	ncbigene:4633	Gene	interacts
ncbigene:4772	Gene	ncbigene:4654	Gene	interacts
ncbigene:4772	Gene	ncbigene:4878	Gene	interacts
ncbigene:4772	Gene	ncbigene:58	Gene	interacts
ncbigene:4772	Gene	ncbigene:6667	Gene	interacts
ncbigene:4772	Gene	ncbigene:6670	Gene	interacts
ncbigene:4772	Gene	ncbigene:7124	Gene	interacts
ncbigene:4086	Gene	ncbigene:57154	Gene	interacts
ncbigene:4089	Gene	ncbigene:57154	Gene	interacts
ncbigene:7021	Gene	ncbigene:2064	Gene	interacts
ncbigene:7021	Gene	ncbigene:3815	Gene	interacts
ncbigene:11171	Gene	ncbigene:7021	Gene	interacts
ncbigene:4092	Gene	ncbigene:7021	Gene	interacts
ncbigene:7040	Gene	ncbigene:7021	Gene	interacts
ncbigene:7043	Gene	ncbigene:7021	Gene	interacts
ncbigene:7046	Gene	ncbigene:7021	Gene	interacts
ncbigene:7048	Gene	ncbigene:7021	Gene	interacts
ncbigene:11171	Gene	ncbigene:9372	Gene	interacts
ncbigene:4092	Gene	ncbigene:9372	Gene	interacts
ncbigene:7040	Gene	ncbigene:9372	Gene	interacts
ncbigene:7043	Gene	ncbigene:9372	Gene	interacts
ncbigene:7046	Gene	ncbigene:9372	Gene	interacts
ncbigene:7048	Gene	ncbigene:9372	Gene	interacts
ncbigene:22803	Gene	ncbigene:10171	Gene	interacts
ncbigene:22803	Gene	ncbigene:10199	Gene	interacts
ncbigene:22803	Gene	ncbigene:102724159	Gene	interacts
ncbigene:22803	Gene	ncbigene:10436	Gene	interacts
ncbigene:22803	Gene	ncbigene:10528	Gene	interacts
ncbigene:22803	Gene	ncbigene:10607	Gene	interacts
ncbigene:22803	Gene	ncbigene:10813	Gene	interacts
ncbigene:22803	Gene	ncbigene:10885	Gene	interacts
ncbigene:22803	Gene	ncbigene:11056	Gene	interacts
ncbigene:22803	Gene	ncbigene:11103	Gene	interacts
ncbigene:22803	Gene	ncbigene:134430	Gene	interacts
ncbigene:22803	Gene	ncbigene:2091	Gene	interacts
ncbigene:22803	Gene	ncbigene:22984	Gene	interacts
ncbigene:22803	Gene	ncbigene:23160	Gene	interacts
ncbigene:22803	Gene	ncbigene:25879	Gene	interacts
ncbigene:22803	Gene	ncbigene:25926	Gene	interacts
ncbigene:22803	Gene	ncbigene:27042	Gene	interacts
ncbigene:22803	Gene	ncbigene:27340	Gene	interacts
ncbigene:22803	Gene	ncbigene:27341	Gene	interacts
ncbigene:22803	Gene	ncbigene:4809	Gene	interacts
ncbigene:22803	Gene	ncbigene:51077	Gene	interacts
ncbigene:22803	Gene	ncbigene:51096	Gene	interacts
ncbigene:22803	Gene	ncbigene:51118	Gene	interacts
ncbigene:22803	Gene	ncbigene:51202	Gene	interacts
ncbigene:22803	Gene	ncbigene:51602	Gene	interacts
ncbigene:22803	Gene	ncbigene:54555	Gene	interacts
ncbigene:22803	Gene	ncbigene:55127	Gene	interacts
ncbigene:22803	Gene	ncbigene:55272	Gene	interacts
ncbigene:22803	Gene	ncbigene:55813	Gene	interacts
ncbigene:22803	Gene	ncbigene:57050	Gene	interacts
ncbigene:22803	Gene	ncbigene:57647	Gene	interacts
ncbigene:22803	Gene	ncbigene:5822	Gene	interacts
ncbigene:22803	Gene	ncbigene:6187	Gene	interacts
ncbigene:22803	Gene	ncbigene:6194	Gene	interacts
ncbigene:22803	Gene	ncbigene:6201	Gene	interacts
ncbigene:22803	Gene	ncbigene:6203	Gene	interacts
ncbigene:22803	Gene	ncbigene:6208	Gene	interacts
ncbigene:22803	Gene	ncbigene:65083	Gene	interacts
ncbigene:22803	Gene	ncbigene:79050	Gene	interacts
ncbigene:22803	Gene	ncbigene:84128	Gene	interacts
ncbigene:22803	Gene	ncbigene:84135	Gene	interacts
ncbigene:22803	Gene	ncbigene:84916	Gene	interacts
ncbigene:22803	Gene	ncbigene:8602	Gene	interacts
ncbigene:22803	Gene	ncbigene:88745	Gene	interacts
ncbigene:22803	Gene	ncbigene:9136	Gene	interacts
ncbigene:22803	Gene	ncbigene:9277	Gene	interacts
ncbigene:22803	Gene	ncbigene:92856	Gene	interacts
ncbigene:22803	Gene	ncbigene:9724	Gene	interacts
ncbigene:22803	Gene	ncbigene:9790	Gene	interacts
ncbigene:22806	Gene	ncbigene:596	Gene	interacts
ncbigene:22873	Gene	ncbigene:2736	Gene	interacts
ncbigene:22873	Gene	ncbigene:2737	Gene	interacts
ncbigene:22873	Gene	ncbigene:339745	Gene	interacts
ncbigene:22873	Gene	ncbigene:8405	Gene	interacts
ncbigene:22873	Gene	ncbigene:8452	Gene	interacts
ncbigene:22873	Gene	ncbigene:9978	Gene	interacts
ncbigene:22894	Gene	ncbigene:11224	Gene	interacts
ncbigene:22894	Gene	ncbigene:116832	Gene	interacts
ncbigene:22894	Gene	ncbigene:140801	Gene	interacts
ncbigene:22894	Gene	ncbigene:200916	Gene	interacts
ncbigene:22894	Gene	ncbigene:23521	Gene	interacts
ncbigene:22894	Gene	ncbigene:25873	Gene	interacts
ncbigene:22894	Gene	ncbigene:26168	Gene	interacts
ncbigene:22894	Gene	ncbigene:27043	Gene	interacts
ncbigene:22894	Gene	ncbigene:4736	Gene	interacts
ncbigene:22894	Gene	ncbigene:51121	Gene	interacts
ncbigene:22894	Gene	ncbigene:54881	Gene	interacts
ncbigene:22894	Gene	ncbigene:57418	Gene	interacts
ncbigene:22894	Gene	ncbigene:6122	Gene	interacts
ncbigene:22894	Gene	ncbigene:6123	Gene	interacts
ncbigene:22894	Gene	ncbigene:6124	Gene	interacts
ncbigene:22894	Gene	ncbigene:6125	Gene	interacts
ncbigene:22894	Gene	ncbigene:6128	Gene	interacts
ncbigene:22894	Gene	ncbigene:6129	Gene	interacts
ncbigene:22894	Gene	ncbigene:6130	Gene	interacts
ncbigene:22894	Gene	ncbigene:6132	Gene	interacts
ncbigene:22894	Gene	ncbigene:6133	Gene	interacts
ncbigene:22894	Gene	ncbigene:6134	Gene	interacts
ncbigene:22894	Gene	ncbigene:6135	Gene	interacts
ncbigene:22894	Gene	ncbigene:6136	Gene	interacts
ncbigene:22894	Gene	ncbigene:6137	Gene	interacts
ncbigene:22894	Gene	ncbigene:6138	Gene	interacts
ncbigene:22894	Gene	ncbigene:6139	Gene	interacts
ncbigene:22894	Gene	ncbigene:6141	Gene	interacts
ncbigene:22894	Gene	ncbigene:6142	Gene	interacts
ncbigene:22894	Gene	ncbigene:6143	Gene	interacts
ncbigene:22894	Gene	ncbigene:6144	Gene	interacts
ncbigene:22894	Gene	ncbigene:6146	Gene	interacts
ncbigene:22894	Gene	ncbigene:6147	Gene	interacts
ncbigene:22894	Gene	ncbigene:6152	Gene	interacts
ncbigene:22894	Gene	ncbigene:6154	Gene	interacts
ncbigene:22894	Gene	ncbigene:6155	Gene	interacts
ncbigene:22894	Gene	ncbigene:6156	Gene	interacts
ncbigene:22894	Gene	ncbigene:6157	Gene	interacts
ncbigene:22894	Gene	ncbigene:6158	Gene	interacts
ncbigene:22894	Gene	ncbigene:6159	Gene	interacts
ncbigene:22894	Gene	ncbigene:6160	Gene	interacts
ncbigene:22894	Gene	ncbigene:6161	Gene	interacts
ncbigene:22894	Gene	ncbigene:6164	Gene	interacts
ncbigene:22894	Gene	ncbigene:6165	Gene	interacts
ncbigene:22894	Gene	ncbigene:6167	Gene	interacts
ncbigene:22894	Gene	ncbigene:6168	Gene	interacts
ncbigene:22894	Gene	ncbigene:6169	Gene	interacts
ncbigene:22894	Gene	ncbigene:6170	Gene	interacts
ncbigene:22894	Gene	ncbigene:6173	Gene	interacts
ncbigene:22894	Gene	ncbigene:6175	Gene	interacts
ncbigene:22894	Gene	ncbigene:6176	Gene	interacts
ncbigene:22894	Gene	ncbigene:6181	Gene	interacts
ncbigene:22894	Gene	ncbigene:7311	Gene	interacts
ncbigene:22894	Gene	ncbigene:79707	Gene	interacts
ncbigene:22894	Gene	ncbigene:81887	Gene	interacts
ncbigene:22894	Gene	ncbigene:9045	Gene	interacts
ncbigene:22894	Gene	ncbigene:9349	Gene	interacts
ncbigene:3576	Gene	ncbigene:22894	Gene	interacts
ncbigene:1129	Gene	ncbigene:22905	Gene	interacts
ncbigene:115548	Gene	ncbigene:22905	Gene	interacts
ncbigene:1173	Gene	ncbigene:22905	Gene	interacts
ncbigene:1175	Gene	ncbigene:22905	Gene	interacts
ncbigene:1211	Gene	ncbigene:22905	Gene	interacts
ncbigene:1212	Gene	ncbigene:22905	Gene	interacts
ncbigene:1213	Gene	ncbigene:22905	Gene	interacts
ncbigene:154	Gene	ncbigene:22905	Gene	interacts
ncbigene:160	Gene	ncbigene:22905	Gene	interacts
ncbigene:161	Gene	ncbigene:22905	Gene	interacts
ncbigene:163	Gene	ncbigene:22905	Gene	interacts
ncbigene:185	Gene	ncbigene:22905	Gene	interacts
ncbigene:1856	Gene	ncbigene:22905	Gene	interacts
ncbigene:2060	Gene	ncbigene:22905	Gene	interacts
ncbigene:22848	Gene	ncbigene:22905	Gene	interacts
ncbigene:23149	Gene	ncbigene:22905	Gene	interacts
ncbigene:25977	Gene	ncbigene:22905	Gene	interacts
ncbigene:408	Gene	ncbigene:22905	Gene	interacts
ncbigene:409	Gene	ncbigene:22905	Gene	interacts
ncbigene:50618	Gene	ncbigene:22905	Gene	interacts
ncbigene:551	Gene	ncbigene:22905	Gene	interacts
ncbigene:554	Gene	ncbigene:22905	Gene	interacts
ncbigene:55707	Gene	ncbigene:22905	Gene	interacts
ncbigene:6453	Gene	ncbigene:22905	Gene	interacts
ncbigene:6869	Gene	ncbigene:22905	Gene	interacts
ncbigene:7474	Gene	ncbigene:22905	Gene	interacts
ncbigene:8218	Gene	ncbigene:22905	Gene	interacts
ncbigene:8322	Gene	ncbigene:22905	Gene	interacts
ncbigene:84251	Gene	ncbigene:22905	Gene	interacts
ncbigene:85021	Gene	ncbigene:22905	Gene	interacts
ncbigene:22930	Gene	ncbigene:10121	Gene	interacts
ncbigene:22930	Gene	ncbigene:10540	Gene	interacts
ncbigene:22930	Gene	ncbigene:10671	Gene	interacts
ncbigene:22930	Gene	ncbigene:11258	Gene	interacts
ncbigene:22930	Gene	ncbigene:140735	Gene	interacts
ncbigene:22930	Gene	ncbigene:1639	Gene	interacts
ncbigene:22930	Gene	ncbigene:1778	Gene	interacts
ncbigene:22930	Gene	ncbigene:1780	Gene	interacts
ncbigene:22930	Gene	ncbigene:1781	Gene	interacts
ncbigene:22930	Gene	ncbigene:1783	Gene	interacts
ncbigene:22930	Gene	ncbigene:23299	Gene	interacts
ncbigene:22930	Gene	ncbigene:2589	Gene	interacts
ncbigene:22930	Gene	ncbigene:2590	Gene	interacts
ncbigene:22930	Gene	ncbigene:51143	Gene	interacts
ncbigene:22930	Gene	ncbigene:51164	Gene	interacts
ncbigene:22930	Gene	ncbigene:51560	Gene	interacts
ncbigene:22930	Gene	ncbigene:55860	Gene	interacts
ncbigene:22930	Gene	ncbigene:5870	Gene	interacts
ncbigene:22930	Gene	ncbigene:636	Gene	interacts
ncbigene:22930	Gene	ncbigene:829	Gene	interacts
ncbigene:22930	Gene	ncbigene:830	Gene	interacts
ncbigene:22930	Gene	ncbigene:832	Gene	interacts
ncbigene:22930	Gene	ncbigene:84516	Gene	interacts
ncbigene:22930	Gene	ncbigene:8655	Gene	interacts
ncbigene:22930	Gene	ncbigene:93661	Gene	interacts
ncbigene:51164	Gene	ncbigene:10728	Gene	interacts
ncbigene:51164	Gene	ncbigene:2288	Gene	interacts
ncbigene:51164	Gene	ncbigene:2908	Gene	interacts
ncbigene:51164	Gene	ncbigene:3320	Gene	interacts
ncbigene:51164	Gene	ncbigene:3326	Gene	interacts
ncbigene:51164	Gene	ncbigene:367	Gene	interacts
ncbigene:51164	Gene	ncbigene:4306	Gene	interacts
ncbigene:51164	Gene	ncbigene:5241	Gene	interacts
ncbigene:55860	Gene	ncbigene:10728	Gene	interacts
ncbigene:55860	Gene	ncbigene:2288	Gene	interacts
ncbigene:55860	Gene	ncbigene:2908	Gene	interacts
ncbigene:55860	Gene	ncbigene:3320	Gene	interacts
ncbigene:55860	Gene	ncbigene:3326	Gene	interacts
ncbigene:55860	Gene	ncbigene:367	Gene	interacts
ncbigene:55860	Gene	ncbigene:4306	Gene	interacts
ncbigene:55860	Gene	ncbigene:5241	Gene	interacts
ncbigene:5870	Gene	ncbigene:4851	Gene	interacts
ncbigene:5870	Gene	ncbigene:4853	Gene	interacts
ncbigene:5870	Gene	ncbigene:4854	Gene	interacts
ncbigene:5870	Gene	ncbigene:4855	Gene	interacts
ncbigene:829	Gene	ncbigene:10728	Gene	interacts
ncbigene:829	Gene	ncbigene:2288	Gene	interacts
ncbigene:829	Gene	ncbigene:2908	Gene	interacts
ncbigene:829	Gene	ncbigene:3320	Gene	interacts
ncbigene:829	Gene	ncbigene:3326	Gene	interacts
ncbigene:829	Gene	ncbigene:367	Gene	interacts
ncbigene:829	Gene	ncbigene:4306	Gene	interacts
ncbigene:829	Gene	ncbigene:5241	Gene	interacts
ncbigene:830	Gene	ncbigene:10728	Gene	interacts
ncbigene:830	Gene	ncbigene:2288	Gene	interacts
ncbigene:830	Gene	ncbigene:2908	Gene	interacts
ncbigene:830	Gene	ncbigene:3320	Gene	interacts
ncbigene:830	Gene	ncbigene:3326	Gene	interacts
ncbigene:830	Gene	ncbigene:367	Gene	interacts
ncbigene:830	Gene	ncbigene:4306	Gene	interacts
ncbigene:830	Gene	ncbigene:5241	Gene	interacts
ncbigene:832	Gene	ncbigene:10728	Gene	interacts
ncbigene:832	Gene	ncbigene:2288	Gene	interacts
ncbigene:832	Gene	ncbigene:2908	Gene	interacts
ncbigene:832	Gene	ncbigene:3320	Gene	interacts
ncbigene:832	Gene	ncbigene:3326	Gene	interacts
ncbigene:832	Gene	ncbigene:367	Gene	interacts
ncbigene:832	Gene	ncbigene:4306	Gene	interacts
ncbigene:832	Gene	ncbigene:5241	Gene	interacts
ncbigene:84516	Gene	ncbigene:10728	Gene	interacts
ncbigene:84516	Gene	ncbigene:2288	Gene	interacts
ncbigene:84516	Gene	ncbigene:2908	Gene	interacts
ncbigene:84516	Gene	ncbigene:3320	Gene	interacts
ncbigene:84516	Gene	ncbigene:3326	Gene	interacts
ncbigene:84516	Gene	ncbigene:367	Gene	interacts
ncbigene:84516	Gene	ncbigene:4306	Gene	interacts
ncbigene:84516	Gene	ncbigene:5241	Gene	interacts
ncbigene:93661	Gene	ncbigene:10728	Gene	interacts
ncbigene:93661	Gene	ncbigene:2288	Gene	interacts
ncbigene:93661	Gene	ncbigene:2908	Gene	interacts
ncbigene:93661	Gene	ncbigene:3320	Gene	interacts
ncbigene:93661	Gene	ncbigene:3326	Gene	interacts
ncbigene:93661	Gene	ncbigene:367	Gene	interacts
ncbigene:93661	Gene	ncbigene:4306	Gene	interacts
ncbigene:93661	Gene	ncbigene:5241	Gene	interacts
ncbigene:8720	Gene	ncbigene:6720	Gene	interacts
ncbigene:8720	Gene	ncbigene:6721	Gene	interacts
ncbigene:22938	Gene	ncbigene:2173	Gene	interacts
ncbigene:22938	Gene	ncbigene:23129	Gene	interacts
ncbigene:22938	Gene	ncbigene:23462	Gene	interacts
ncbigene:22938	Gene	ncbigene:23493	Gene	interacts
ncbigene:22938	Gene	ncbigene:26508	Gene	interacts
ncbigene:3280	Gene	ncbigene:22938	Gene	interacts
ncbigene:22938	Gene	ncbigene:388585	Gene	interacts
ncbigene:22938	Gene	ncbigene:4092	Gene	interacts
ncbigene:22938	Gene	ncbigene:4609	Gene	interacts
ncbigene:22938	Gene	ncbigene:59	Gene	interacts
ncbigene:22948	Gene	ncbigene:123016	Gene	interacts
ncbigene:22948	Gene	ncbigene:129880	Gene	interacts
ncbigene:22948	Gene	ncbigene:27241	Gene	interacts
ncbigene:22948	Gene	ncbigene:55212	Gene	interacts
ncbigene:22948	Gene	ncbigene:582	Gene	interacts
ncbigene:22948	Gene	ncbigene:583	Gene	interacts
ncbigene:22948	Gene	ncbigene:585	Gene	interacts
ncbigene:3576	Gene	ncbigene:23016	Gene	interacts
ncbigene:23043	Gene	ncbigene:4217	Gene	interacts
ncbigene:23043	Gene	ncbigene:7295	Gene	interacts
ncbigene:23054	Gene	ncbigene:11010	Gene	interacts
ncbigene:23054	Gene	ncbigene:116519	Gene	interacts
ncbigene:23054	Gene	ncbigene:123	Gene	interacts
ncbigene:23054	Gene	ncbigene:1374	Gene	interacts
ncbigene:23054	Gene	ncbigene:1376	Gene	interacts
ncbigene:23054	Gene	ncbigene:1543	Gene	interacts
ncbigene:23054	Gene	ncbigene:1579	Gene	interacts
ncbigene:23054	Gene	ncbigene:1581	Gene	interacts
ncbigene:23054	Gene	ncbigene:183	Gene	interacts
ncbigene:23054	Gene	ncbigene:19	Gene	interacts
ncbigene:23054	Gene	ncbigene:211	Gene	interacts
ncbigene:23054	Gene	ncbigene:2168	Gene	interacts
ncbigene:23054	Gene	ncbigene:2180	Gene	interacts
ncbigene:23054	Gene	ncbigene:2222	Gene	interacts
ncbigene:23054	Gene	ncbigene:2274	Gene	interacts
ncbigene:23054	Gene	ncbigene:23179	Gene	interacts
ncbigene:23054	Gene	ncbigene:26230	Gene	interacts
ncbigene:23054	Gene	ncbigene:27063	Gene	interacts
ncbigene:23054	Gene	ncbigene:27242	Gene	interacts
ncbigene:23054	Gene	ncbigene:29841	Gene	interacts
ncbigene:23054	Gene	ncbigene:3157	Gene	interacts
ncbigene:23054	Gene	ncbigene:3158	Gene	interacts
ncbigene:23054	Gene	ncbigene:335	Gene	interacts
ncbigene:23054	Gene	ncbigene:336	Gene	interacts
ncbigene:23054	Gene	ncbigene:34	Gene	interacts
ncbigene:23054	Gene	ncbigene:376497	Gene	interacts
ncbigene:23054	Gene	ncbigene:3992	Gene	interacts
ncbigene:23054	Gene	ncbigene:4199	Gene	interacts
ncbigene:23054	Gene	ncbigene:4862	Gene	interacts
ncbigene:23054	Gene	ncbigene:50486	Gene	interacts
ncbigene:23054	Gene	ncbigene:51129	Gene	interacts
ncbigene:23054	Gene	ncbigene:5244	Gene	interacts
ncbigene:23054	Gene	ncbigene:54600	Gene	interacts
ncbigene:23054	Gene	ncbigene:5465	Gene	interacts
ncbigene:23054	Gene	ncbigene:57761	Gene	interacts
ncbigene:23054	Gene	ncbigene:6822	Gene	interacts
ncbigene:23054	Gene	ncbigene:7296	Gene	interacts
ncbigene:23054	Gene	ncbigene:8800	Gene	interacts
ncbigene:23054	Gene	ncbigene:948	Gene	interacts
ncbigene:23067	Gene	ncbigene:192669	Gene	interacts
ncbigene:23067	Gene	ncbigene:192670	Gene	interacts
ncbigene:23067	Gene	ncbigene:23112	Gene	interacts
ncbigene:23067	Gene	ncbigene:26523	Gene	interacts
ncbigene:23067	Gene	ncbigene:27327	Gene	interacts
