source	target	relation	source_database
HGNC:6081	HGNC:16747	1	PATHWAYCOMMONS
HGNC:7765	HGNC:8847	1	PATHWAYCOMMONS
HGNC:6735	HGNC:11362	1	PATHWAYCOMMONS
HGNC:7866	HGNC:3239	1	PATHWAYCOMMONS
HGNC:2726	HGNC:12767	1	PATHWAYCOMMONS
HGNC:6079	HGNC:1541	1	PATHWAYCOMMONS
HGNC:6116	HGNC:16176	1	PATHWAYCOMMONS
HGNC:5993	HGNC:18157	1	PATHWAYCOMMONS
HGNC:175	HGNC:6771	1	PATHWAYCOMMONS
HGNC:8979	HGNC:13867	1	PATHWAYCOMMONS
HGNC:9236	HGNC:9114	1	PATHWAYCOMMONS
HGNC:2457	HGNC:8104	1	PATHWAYCOMMONS
HGNC:3392	HGNC:8972	1	PATHWAYCOMMONS
HGNC:6081	HGNC:8554	1	PATHWAYCOMMONS
HGNC:7781	HGNC:16039	1	PATHWAYCOMMONS
HGNC:4910	HGNC:11195	1	PATHWAYCOMMONS
HGNC:9412	HGNC:6148	1	PATHWAYCOMMONS
HGNC:7866	HGNC:938	1	PATHWAYCOMMONS
HGNC:9412	HGNC:7775	1	PATHWAYCOMMONS
HGNC:3321	HGNC:11161	1	PATHWAYCOMMONS
HGNC:620	HGNC:23801	1	PATHWAYCOMMONS
HGNC:9071	HGNC:7159	1	PATHWAYCOMMONS
HGNC:8910	HGNC:16286	1	PATHWAYCOMMONS
HGNC:7866	HGNC:8783	1	PATHWAYCOMMONS
HGNC:10471	HGNC:2202	1	PATHWAYCOMMONS
HGNC:5466	HGNC:12313	1	PATHWAYCOMMONS
HGNC:11633	HGNC:3571	1	PATHWAYCOMMONS
HGNC:620	HGNC:16641	1	PATHWAYCOMMONS
HGNC:12801	HGNC:24085	1	PATHWAYCOMMONS
HGNC:11138	HGNC:9537	1	PATHWAYCOMMONS
HGNC:10956	HGNC:2596	1	PATHWAYCOMMONS
HGNC:3118	HGNC:7548	1	PATHWAYCOMMONS
HGNC:7866	HGNC:7091	1	PATHWAYCOMMONS
HGNC:7139	HGNC:4678	1	PATHWAYCOMMONS
HGNC:6190	HGNC:5995	1	PATHWAYCOMMONS
HGNC:11205	HGNC:11863	1	PATHWAYCOMMONS
HGNC:7866	HGNC:2666	1	PATHWAYCOMMONS
HGNC:3468	HGNC:7135	1	PATHWAYCOMMONS
HGNC:1441	HGNC:7569	1	PATHWAYCOMMONS
HGNC:11752	HGNC:10451	1	PATHWAYCOMMONS
HGNC:12680	HGNC:10251	1	PATHWAYCOMMONS
HGNC:9232	HGNC:5988	1	PATHWAYCOMMONS
HGNC:6081	HGNC:6834	1	PATHWAYCOMMONS
HGNC:6551	HGNC:4454	1	PATHWAYCOMMONS
HGNC:6081	HGNC:18639	1	PATHWAYCOMMONS
HGNC:9884	HGNC:9817	1	PATHWAYCOMMONS
HGNC:7029	HGNC:392	1	PATHWAYCOMMONS
HGNC:11362	HGNC:8609	1	PATHWAYCOMMONS
HGNC:3959	HGNC:12780	1	PATHWAYCOMMONS
HGNC:30251	HGNC:4232	1	PATHWAYCOMMONS
HGNC:7782	HGNC:30093	1	PATHWAYCOMMONS
HGNC:7056	HGNC:2495	1	PATHWAYCOMMONS
HGNC:3819	HGNC:994	1	PATHWAYCOMMONS
HGNC:3468	HGNC:6783	1	PATHWAYCOMMONS
HGNC:14931	HGNC:15814	1	PATHWAYCOMMONS
HGNC:6081	HGNC:865	1	PATHWAYCOMMONS
HGNC:11289	HGNC:6708	1	PATHWAYCOMMONS
HGNC:4617	HGNC:1725	1	PATHWAYCOMMONS
HGNC:9077	HGNC:6842	1	PATHWAYCOMMONS
HGNC:11283	HGNC:10658	1	PATHWAYCOMMONS
HGNC:12607	HGNC:20748	1	PATHWAYCOMMONS
HGNC:3179	HGNC:9878	1	PATHWAYCOMMONS
HGNC:6877	HGNC:11989	1	PATHWAYCOMMONS
HGNC:469	HGNC:264	1	PATHWAYCOMMONS
HGNC:1984	HGNC:6010	1	PATHWAYCOMMONS
HGNC:620	HGNC:6137	1	PATHWAYCOMMONS
HGNC:3321	HGNC:24662	1	PATHWAYCOMMONS
HGNC:6769	HGNC:24288	1	PATHWAYCOMMONS
HGNC:30681	HGNC:6847	1	PATHWAYCOMMONS
HGNC:11205	HGNC:6823	1	PATHWAYCOMMONS
HGNC:6081	HGNC:33196	1	PATHWAYCOMMONS
HGNC:7056	HGNC:30907	1	PATHWAYCOMMONS
HGNC:8800	HGNC:14458	1	PATHWAYCOMMONS
HGNC:2348	HGNC:990	1	PATHWAYCOMMONS
HGNC:7866	HGNC:17352	1	PATHWAYCOMMONS
HGNC:9232	HGNC:12681	1	PATHWAYCOMMONS
HGNC:3594	HGNC:427	1	PATHWAYCOMMONS
HGNC:6081	HGNC:4331	1	PATHWAYCOMMONS
HGNC:40	HGNC:12030	1	PATHWAYCOMMONS
HGNC:11362	HGNC:19988	1	PATHWAYCOMMONS
HGNC:10521	HGNC:2456	1	PATHWAYCOMMONS
HGNC:7866	HGNC:13158	1	PATHWAYCOMMONS
HGNC:6081	HGNC:18855	1	PATHWAYCOMMONS
HGNC:6081	HGNC:5208	1	PATHWAYCOMMONS
HGNC:3468	HGNC:3681	1	PATHWAYCOMMONS
HGNC:7056	HGNC:5014	1	PATHWAYCOMMONS
HGNC:29125	HGNC:4951	1	PATHWAYCOMMONS
HGNC:7866	HGNC:1500	1	PATHWAYCOMMONS
HGNC:7866	HGNC:25694	1	PATHWAYCOMMONS
HGNC:6116	HGNC:14878	1	PATHWAYCOMMONS
HGNC:11633	HGNC:6210	1	PATHWAYCOMMONS
HGNC:3432	HGNC:2447	1	PATHWAYCOMMONS
HGNC:9232	HGNC:14562	1	PATHWAYCOMMONS
HGNC:2545	HGNC:7098	1	PATHWAYCOMMONS
HGNC:6407	HGNC:30646	1	PATHWAYCOMMONS
HGNC:11368	HGNC:10943	1	PATHWAYCOMMONS
HGNC:7056	HGNC:11758	1	PATHWAYCOMMONS
HGNC:3179	HGNC:1445	1	PATHWAYCOMMONS
HGNC:6206	HGNC:333	1	PATHWAYCOMMONS
HGNC:6081	HGNC:10411	1	PATHWAYCOMMONS
HGNC:11633	HGNC:23845	1	PATHWAYCOMMONS
HGNC:6993	HGNC:846	1	PATHWAYCOMMONS
HGNC:1745	HGNC:6949	1	PATHWAYCOMMONS
HGNC:620	HGNC:4646	1	PATHWAYCOMMONS
HGNC:7866	HGNC:23316	1	PATHWAYCOMMONS
HGNC:6081	HGNC:4296	1	PATHWAYCOMMONS
HGNC:7056	HGNC:10890	1	PATHWAYCOMMONS
HGNC:7866	HGNC:17871	1	PATHWAYCOMMONS
HGNC:9848	HGNC:10241	1	PATHWAYCOMMONS
HGNC:13709	HGNC:12648	1	PATHWAYCOMMONS
HGNC:12856	HGNC:24616	1	PATHWAYCOMMONS
HGNC:11366	HGNC:12975	1	PATHWAYCOMMONS
HGNC:6913	HGNC:8109	1	PATHWAYCOMMONS
HGNC:6872	HGNC:3749	1	PATHWAYCOMMONS
HGNC:7866	HGNC:17287	1	PATHWAYCOMMONS
HGNC:9232	HGNC:1048	1	PATHWAYCOMMONS
HGNC:5962	HGNC:1602	1	PATHWAYCOMMONS
HGNC:620	HGNC:24615	1	PATHWAYCOMMONS
HGNC:7782	HGNC:8891	1	PATHWAYCOMMONS
HGNC:9232	HGNC:2328	1	PATHWAYCOMMONS
HGNC:9232	HGNC:9312	1	PATHWAYCOMMONS
HGNC:7866	HGNC:26317	1	PATHWAYCOMMONS
HGNC:5438	HGNC:9509	1	PATHWAYCOMMONS
HGNC:4646	HGNC:9774	1	PATHWAYCOMMONS
HGNC:5962	HGNC:21285	1	PATHWAYCOMMONS
HGNC:2963	HGNC:5253	1	PATHWAYCOMMONS
HGNC:3676	HGNC:12032	1	PATHWAYCOMMONS
HGNC:7553	HGNC:2444	1	PATHWAYCOMMONS
HGNC:12440	HGNC:5975	1	PATHWAYCOMMONS
HGNC:7999	HGNC:1699	1	PATHWAYCOMMONS
HGNC:11998	HGNC:2726	1	PATHWAYCOMMONS
HGNC:9232	HGNC:9234	1	PATHWAYCOMMONS
HGNC:7866	HGNC:24097	1	PATHWAYCOMMONS
HGNC:7866	HGNC:4319	1	PATHWAYCOMMONS
HGNC:2623	HGNC:12530	1	PATHWAYCOMMONS
HGNC:8647	HGNC:9822	1	PATHWAYCOMMONS
HGNC:620	HGNC:7684	1	PATHWAYCOMMONS
HGNC:7866	HGNC:5261	1	PATHWAYCOMMONS
HGNC:20261	HGNC:6398	1	PATHWAYCOMMONS
HGNC:9232	HGNC:6400	1	PATHWAYCOMMONS
HGNC:9391	HGNC:9287	1	PATHWAYCOMMONS
HGNC:8347	HGNC:7161	1	PATHWAYCOMMONS
HGNC:11365	HGNC:11180	1	PATHWAYCOMMONS
HGNC:25026	HGNC:12336	1	PATHWAYCOMMONS
HGNC:8592	HGNC:6613	1	PATHWAYCOMMONS
HGNC:6190	HGNC:6019	1	PATHWAYCOMMONS
HGNC:9021	HGNC:28426	1	PATHWAYCOMMONS
HGNC:9404	HGNC:5960	1	PATHWAYCOMMONS
HGNC:11633	HGNC:8995	1	PATHWAYCOMMONS
HGNC:6025	HGNC:9719	1	PATHWAYCOMMONS
HGNC:18667	HGNC:3951	1	PATHWAYCOMMONS
HGNC:9955	HGNC:6598	1	PATHWAYCOMMONS
HGNC:7056	HGNC:4378	1	PATHWAYCOMMONS
HGNC:7866	HGNC:14914	1	PATHWAYCOMMONS
HGNC:12440	HGNC:6012	1	PATHWAYCOMMONS
HGNC:7056	HGNC:8045	1	PATHWAYCOMMONS
HGNC:8965	HGNC:9053	1	PATHWAYCOMMONS
HGNC:7056	HGNC:10329	1	PATHWAYCOMMONS
HGNC:1833	HGNC:12572	1	PATHWAYCOMMONS
HGNC:6879	HGNC:10434	1	PATHWAYCOMMONS
HGNC:333	HGNC:7180	1	PATHWAYCOMMONS
HGNC:15983	HGNC:2514	1	PATHWAYCOMMONS
HGNC:8638	HGNC:11079	1	PATHWAYCOMMONS
HGNC:8729	HGNC:11755	1	PATHWAYCOMMONS
HGNC:2457	HGNC:9067	1	PATHWAYCOMMONS
HGNC:2082	HGNC:8583	1	PATHWAYCOMMONS
HGNC:9035	HGNC:10484	1	PATHWAYCOMMONS
HGNC:620	HGNC:7744	1	PATHWAYCOMMONS
HGNC:620	HGNC:20754	1	PATHWAYCOMMONS
HGNC:1834	HGNC:5990	1	PATHWAYCOMMONS
HGNC:6877	HGNC:9322	1	PATHWAYCOMMONS
HGNC:7545	HGNC:12762	1	PATHWAYCOMMONS
HGNC:6081	HGNC:14480	1	PATHWAYCOMMONS
HGNC:3489	HGNC:7525	1	PATHWAYCOMMONS
HGNC:4451	HGNC:2891	1	PATHWAYCOMMONS
HGNC:8975	HGNC:17129	1	PATHWAYCOMMONS
HGNC:8975	HGNC:23181	1	PATHWAYCOMMONS
HGNC:4638	HGNC:9042	1	PATHWAYCOMMONS
HGNC:9642	HGNC:1756	1	PATHWAYCOMMONS
HGNC:9283	HGNC:4588	1	PATHWAYCOMMONS
HGNC:9406	HGNC:195	1	PATHWAYCOMMONS
HGNC:7866	HGNC:6269	1	PATHWAYCOMMONS
HGNC:7866	HGNC:17635	1	PATHWAYCOMMONS
HGNC:7866	HGNC:12642	1	PATHWAYCOMMONS
HGNC:11745	HGNC:16171	1	PATHWAYCOMMONS
HGNC:1780	HGNC:17479	1	PATHWAYCOMMONS
HGNC:16767	HGNC:1479	1	PATHWAYCOMMONS
HGNC:3819	HGNC:14581	1	PATHWAYCOMMONS
HGNC:6081	HGNC:15532	1	PATHWAYCOMMONS
HGNC:11205	HGNC:6485	1	PATHWAYCOMMONS
HGNC:4545	HGNC:10620	1	PATHWAYCOMMONS
HGNC:11766	HGNC:19391	1	PATHWAYCOMMONS
HGNC:5973	HGNC:6153	1	PATHWAYCOMMONS
HGNC:7436	HGNC:11138	1	PATHWAYCOMMONS
HGNC:19990	HGNC:6025	1	PATHWAYCOMMONS
HGNC:6304	HGNC:2091	1	PATHWAYCOMMONS
HGNC:1460	HGNC:9080	1	PATHWAYCOMMONS
HGNC:2597	HGNC:1784	1	PATHWAYCOMMONS
HGNC:9232	HGNC:4609	1	PATHWAYCOMMONS
HGNC:11364	HGNC:11926	1	PATHWAYCOMMONS
HGNC:4638	HGNC:4478	1	PATHWAYCOMMONS
HGNC:1460	HGNC:11257	1	PATHWAYCOMMONS
HGNC:7056	HGNC:2484	1	PATHWAYCOMMONS
HGNC:4689	HGNC:1667	1	PATHWAYCOMMONS
HGNC:6873	HGNC:2345	1	PATHWAYCOMMONS
HGNC:9401	HGNC:8630	1	PATHWAYCOMMONS
HGNC:6204	HGNC:382	1	PATHWAYCOMMONS
HGNC:1834	HGNC:4623	1	PATHWAYCOMMONS
HGNC:620	HGNC:468	1	PATHWAYCOMMONS
HGNC:3666	HGNC:6107	1	PATHWAYCOMMONS
HGNC:7056	HGNC:8740	1	PATHWAYCOMMONS
HGNC:7056	HGNC:12509	1	PATHWAYCOMMONS
HGNC:7781	HGNC:4068	1	PATHWAYCOMMONS
HGNC:9382	HGNC:4616	1	PATHWAYCOMMONS
HGNC:6914	HGNC:14290	1	PATHWAYCOMMONS
HGNC:7866	HGNC:17173	1	PATHWAYCOMMONS
HGNC:11998	HGNC:11765	1	PATHWAYCOMMONS
HGNC:9393	HGNC:7838	1	PATHWAYCOMMONS
HGNC:9232	HGNC:3332	1	PATHWAYCOMMONS
HGNC:6081	HGNC:17233	1	PATHWAYCOMMONS
HGNC:7866	HGNC:16491	1	PATHWAYCOMMONS
HGNC:5213	HGNC:7710	1	PATHWAYCOMMONS
HGNC:9878	HGNC:5173	1	PATHWAYCOMMONS
HGNC:6081	HGNC:3293	1	PATHWAYCOMMONS
HGNC:14101	HGNC:3287	1	PATHWAYCOMMONS
HGNC:1833	HGNC:16924	1	PATHWAYCOMMONS
HGNC:9404	HGNC:17810	1	PATHWAYCOMMONS
HGNC:795	HGNC:952	1	PATHWAYCOMMONS
HGNC:10810	HGNC:23785	1	PATHWAYCOMMONS
HGNC:4312	HGNC:26559	1	PATHWAYCOMMONS
HGNC:8622	HGNC:163	1	PATHWAYCOMMONS
HGNC:9314	HGNC:7777	1	PATHWAYCOMMONS
HGNC:5961	HGNC:7794	1	PATHWAYCOMMONS
HGNC:7056	HGNC:18745	1	PATHWAYCOMMONS
HGNC:3415	HGNC:2363	1	PATHWAYCOMMONS
HGNC:12680	HGNC:3942	1	PATHWAYCOMMONS
HGNC:7056	HGNC:10070	1	PATHWAYCOMMONS
HGNC:7056	HGNC:30265	1	PATHWAYCOMMONS
HGNC:9644	HGNC:5425	1	PATHWAYCOMMONS
HGNC:2621	HGNC:1593	1	PATHWAYCOMMONS
HGNC:9306	HGNC:646	1	PATHWAYCOMMONS
HGNC:6081	HGNC:29957	1	PATHWAYCOMMONS
HGNC:6551	HGNC:23826	1	PATHWAYCOMMONS
HGNC:1925	HGNC:26171	1	PATHWAYCOMMONS
HGNC:659	HGNC:8994	1	PATHWAYCOMMONS
HGNC:12874	HGNC:1034	1	PATHWAYCOMMONS
HGNC:1774	HGNC:18618	1	PATHWAYCOMMONS
HGNC:6993	HGNC:4600	1	PATHWAYCOMMONS
HGNC:7056	HGNC:12662	1	PATHWAYCOMMONS
HGNC:3819	HGNC:36	1	PATHWAYCOMMONS
HGNC:2551	HGNC:8846	1	PATHWAYCOMMONS
HGNC:6190	HGNC:6008	1	PATHWAYCOMMONS
HGNC:6270	HGNC:4421	1	PATHWAYCOMMONS
HGNC:1834	HGNC:6678	1	PATHWAYCOMMONS
HGNC:25397	HGNC:9077	1	PATHWAYCOMMONS
HGNC:6768	HGNC:16007	1	PATHWAYCOMMONS
HGNC:3321	HGNC:1421	1	PATHWAYCOMMONS
HGNC:7866	HGNC:10590	1	PATHWAYCOMMONS
HGNC:1771	HGNC:6944	1	PATHWAYCOMMONS
HGNC:8647	HGNC:21700	1	PATHWAYCOMMONS
HGNC:7230	HGNC:16627	1	PATHWAYCOMMONS
HGNC:1400	HGNC:6081	1	PATHWAYCOMMONS
HGNC:6081	HGNC:30522	1	PATHWAYCOMMONS
HGNC:11642	HGNC:19651	1	PATHWAYCOMMONS
HGNC:7866	HGNC:21367	1	PATHWAYCOMMONS
HGNC:1548	HGNC:6886	1	PATHWAYCOMMONS
HGNC:6081	HGNC:23163	1	PATHWAYCOMMONS
HGNC:6914	HGNC:12476	1	PATHWAYCOMMONS
HGNC:620	HGNC:7467	1	PATHWAYCOMMONS
HGNC:5992	HGNC:6855	1	PATHWAYCOMMONS
HGNC:3819	HGNC:8487	1	PATHWAYCOMMONS
HGNC:6204	HGNC:7671	1	PATHWAYCOMMONS
HGNC:4893	HGNC:9611	1	PATHWAYCOMMONS
HGNC:3129	HGNC:11364	1	PATHWAYCOMMONS
HGNC:620	HGNC:445	1	PATHWAYCOMMONS
HGNC:9236	HGNC:6160	1	PATHWAYCOMMONS
HGNC:7866	HGNC:20250	1	PATHWAYCOMMONS
HGNC:7877	HGNC:3285	1	PATHWAYCOMMONS
HGNC:1952	HGNC:9405	1	PATHWAYCOMMONS
HGNC:7978	HGNC:13900	1	PATHWAYCOMMONS
HGNC:620	HGNC:14759	1	PATHWAYCOMMONS
HGNC:11998	HGNC:2718	1	PATHWAYCOMMONS
HGNC:6081	HGNC:17955	1	PATHWAYCOMMONS
HGNC:26099	HGNC:668	1	PATHWAYCOMMONS
HGNC:620	HGNC:18049	1	PATHWAYCOMMONS
HGNC:7056	HGNC:3585	1	PATHWAYCOMMONS
HGNC:11241	HGNC:5983	1	PATHWAYCOMMONS
HGNC:6116	HGNC:18365	1	PATHWAYCOMMONS
HGNC:6081	HGNC:14982	1	PATHWAYCOMMONS
HGNC:9658	HGNC:11368	1	PATHWAYCOMMONS
HGNC:795	HGNC:2468	1	PATHWAYCOMMONS
HGNC:11366	HGNC:8973	1	PATHWAYCOMMONS
HGNC:7866	HGNC:18133	1	PATHWAYCOMMONS
HGNC:7139	HGNC:12555	1	PATHWAYCOMMONS
HGNC:3796	HGNC:6011	1	PATHWAYCOMMONS
HGNC:3436	HGNC:17296	1	PATHWAYCOMMONS
HGNC:402	HGNC:16824	1	PATHWAYCOMMONS
HGNC:12679	HGNC:6833	1	PATHWAYCOMMONS
HGNC:7866	HGNC:28682	1	PATHWAYCOMMONS
HGNC:7553	HGNC:3684	1	PATHWAYCOMMONS
HGNC:4638	HGNC:19299	1	PATHWAYCOMMONS
HGNC:6081	HGNC:12716	1	PATHWAYCOMMONS
HGNC:6886	HGNC:10773	1	PATHWAYCOMMONS
HGNC:10908	HGNC:5033	1	PATHWAYCOMMONS
HGNC:7056	HGNC:3785	1	PATHWAYCOMMONS
HGNC:4221	HGNC:6859	1	PATHWAYCOMMONS
HGNC:1461	HGNC:6973	1	PATHWAYCOMMONS
HGNC:620	HGNC:173	1	PATHWAYCOMMONS
HGNC:5224	HGNC:6868	1	PATHWAYCOMMONS
HGNC:7866	HGNC:6501	1	PATHWAYCOMMONS
HGNC:7866	HGNC:25452	1	PATHWAYCOMMONS
HGNC:9236	HGNC:8542	1	PATHWAYCOMMONS
HGNC:6081	HGNC:7456	1	PATHWAYCOMMONS
HGNC:3818	HGNC:19083	1	PATHWAYCOMMONS
HGNC:7139	HGNC:10004	1	PATHWAYCOMMONS
HGNC:620	HGNC:17934	1	PATHWAYCOMMONS
HGNC:12463	HGNC:9176	1	PATHWAYCOMMONS
HGNC:6081	HGNC:24592	1	PATHWAYCOMMONS
HGNC:5183	HGNC:5184	1	PATHWAYCOMMONS
HGNC:7056	HGNC:10386	1	PATHWAYCOMMONS
HGNC:5962	HGNC:1488	1	PATHWAYCOMMONS
HGNC:6914	HGNC:16435	1	PATHWAYCOMMONS
HGNC:2726	HGNC:9107	1	PATHWAYCOMMONS
HGNC:6913	HGNC:16665	1	PATHWAYCOMMONS
HGNC:7139	HGNC:13501	1	PATHWAYCOMMONS
HGNC:11751	HGNC:1739	1	PATHWAYCOMMONS
HGNC:9380	HGNC:11204	1	PATHWAYCOMMONS
HGNC:11998	HGNC:11907	1	PATHWAYCOMMONS
HGNC:1736	HGNC:6614	1	PATHWAYCOMMONS
HGNC:7866	HGNC:6938	1	PATHWAYCOMMONS
HGNC:7056	HGNC:1459	1	PATHWAYCOMMONS
HGNC:2345	HGNC:622	1	PATHWAYCOMMONS
HGNC:3430	HGNC:361	1	PATHWAYCOMMONS
HGNC:8980	HGNC:393	1	PATHWAYCOMMONS
HGNC:6319	HGNC:4317	1	PATHWAYCOMMONS
HGNC:6081	HGNC:28074	1	PATHWAYCOMMONS
HGNC:4638	HGNC:4637	1	PATHWAYCOMMONS
HGNC:9543	HGNC:13890	1	PATHWAYCOMMONS
HGNC:4037	HGNC:15620	1	PATHWAYCOMMONS
HGNC:12788	HGNC:4402	1	PATHWAYCOMMONS
HGNC:7139	HGNC:1001	1	PATHWAYCOMMONS
HGNC:4638	HGNC:11246	1	PATHWAYCOMMONS
HGNC:6081	HGNC:930	1	PATHWAYCOMMONS
HGNC:7056	HGNC:10419	1	PATHWAYCOMMONS
HGNC:7795	HGNC:5991	1	PATHWAYCOMMONS
HGNC:8618	HGNC:11943	1	PATHWAYCOMMONS
HGNC:11776	HGNC:11630	1	PATHWAYCOMMONS
HGNC:8605	HGNC:587	1	PATHWAYCOMMONS
HGNC:11289	HGNC:2605	1	PATHWAYCOMMONS
HGNC:6107	HGNC:10906	1	PATHWAYCOMMONS
HGNC:7866	HGNC:14294	1	PATHWAYCOMMONS
HGNC:3118	HGNC:6914	1	PATHWAYCOMMONS
HGNC:11283	HGNC:17293	1	PATHWAYCOMMONS
HGNC:391	HGNC:6636	1	PATHWAYCOMMONS
HGNC:8618	HGNC:10741	1	PATHWAYCOMMONS
HGNC:11621	HGNC:6057	1	PATHWAYCOMMONS
HGNC:11204	HGNC:10887	1	PATHWAYCOMMONS
HGNC:2726	HGNC:16516	1	PATHWAYCOMMONS
HGNC:6081	HGNC:9056	1	PATHWAYCOMMONS
HGNC:11377	HGNC:6206	1	PATHWAYCOMMONS
HGNC:620	HGNC:8473	1	PATHWAYCOMMONS
HGNC:10472	HGNC:6774	1	PATHWAYCOMMONS
HGNC:7866	HGNC:20207	1	PATHWAYCOMMONS
HGNC:7866	HGNC:6985	1	PATHWAYCOMMONS
HGNC:7866	HGNC:485	1	PATHWAYCOMMONS
HGNC:2974	HGNC:562	1	PATHWAYCOMMONS
HGNC:3796	HGNC:7978	1	PATHWAYCOMMONS
HGNC:620	HGNC:14711	1	PATHWAYCOMMONS
HGNC:10961	HGNC:23393	1	PATHWAYCOMMONS
HGNC:12783	HGNC:4408	1	PATHWAYCOMMONS
HGNC:9381	HGNC:9955	1	PATHWAYCOMMONS
HGNC:6081	HGNC:6172	1	PATHWAYCOMMONS
HGNC:8638	HGNC:3697	1	PATHWAYCOMMONS
HGNC:391	HGNC:6974	1	PATHWAYCOMMONS
HGNC:11766	HGNC:4635	1	PATHWAYCOMMONS
HGNC:3239	HGNC:15476	1	PATHWAYCOMMONS
HGNC:620	HGNC:15353	1	PATHWAYCOMMONS
HGNC:1529	HGNC:320	1	PATHWAYCOMMONS
HGNC:4976	HGNC:6937	1	PATHWAYCOMMONS
HGNC:6081	HGNC:14976	1	PATHWAYCOMMONS
HGNC:2345	HGNC:8124	1	PATHWAYCOMMONS
HGNC:1516	HGNC:3415	1	PATHWAYCOMMONS
HGNC:16889	HGNC:1722	1	PATHWAYCOMMONS
HGNC:9606	HGNC:15979	1	PATHWAYCOMMONS
HGNC:10777	HGNC:12786	1	PATHWAYCOMMONS
HGNC:620	HGNC:12866	1	PATHWAYCOMMONS
HGNC:7866	HGNC:16743	1	PATHWAYCOMMONS
HGNC:6856	HGNC:10434	1	PATHWAYCOMMONS
HGNC:7996	HGNC:20509	1	PATHWAYCOMMONS
HGNC:5224	HGNC:10869	1	PATHWAYCOMMONS
HGNC:3493	HGNC:9199	1	PATHWAYCOMMONS
HGNC:10251	HGNC:12691	1	PATHWAYCOMMONS
HGNC:9402	HGNC:9067	1	PATHWAYCOMMONS
HGNC:6551	HGNC:6074	1	PATHWAYCOMMONS
HGNC:11503	HGNC:704	1	PATHWAYCOMMONS
HGNC:3797	HGNC:7155	1	PATHWAYCOMMONS
HGNC:8576	HGNC:4123	1	PATHWAYCOMMONS
HGNC:31710	HGNC:12036	1	PATHWAYCOMMONS
HGNC:11362	HGNC:12877	1	PATHWAYCOMMONS
HGNC:6914	HGNC:11459	1	PATHWAYCOMMONS
HGNC:7866	HGNC:11578	1	PATHWAYCOMMONS
HGNC:9508	HGNC:15973	1	PATHWAYCOMMONS
HGNC:289	HGNC:8153	1	PATHWAYCOMMONS
HGNC:3758	HGNC:18809	1	PATHWAYCOMMONS
HGNC:5024	HGNC:25550	1	PATHWAYCOMMONS
HGNC:3467	HGNC:1371	1	PATHWAYCOMMONS
HGNC:11745	HGNC:13625	1	PATHWAYCOMMONS
HGNC:1594	HGNC:1583	1	PATHWAYCOMMONS
HGNC:620	HGNC:16759	1	PATHWAYCOMMONS
HGNC:6081	HGNC:17381	1	PATHWAYCOMMONS
HGNC:9954	HGNC:7704	1	PATHWAYCOMMONS
HGNC:9412	HGNC:1097	1	PATHWAYCOMMONS
HGNC:6877	HGNC:7666	1	PATHWAYCOMMONS
HGNC:1885	HGNC:13203	1	PATHWAYCOMMONS
HGNC:4545	HGNC:5294	1	PATHWAYCOMMONS
HGNC:7866	HGNC:7634	1	PATHWAYCOMMONS
HGNC:16804	HGNC:12472	1	PATHWAYCOMMONS
HGNC:6081	HGNC:6983	1	PATHWAYCOMMONS
HGNC:7553	HGNC:1784	1	PATHWAYCOMMONS
HGNC:6081	HGNC:11787	1	PATHWAYCOMMONS
HGNC:11642	HGNC:11054	1	PATHWAYCOMMONS
HGNC:11998	HGNC:12852	1	PATHWAYCOMMONS
HGNC:12333	HGNC:12494	1	PATHWAYCOMMONS
HGNC:404	HGNC:19986	1	PATHWAYCOMMONS
HGNC:7139	HGNC:26895	1	PATHWAYCOMMONS
HGNC:8618	HGNC:3192	1	PATHWAYCOMMONS
HGNC:11714	HGNC:19353	1	PATHWAYCOMMONS
HGNC:11138	HGNC:9068	1	PATHWAYCOMMONS
HGNC:6914	HGNC:26190	1	PATHWAYCOMMONS
HGNC:10477	HGNC:16921	1	PATHWAYCOMMONS
HGNC:7866	HGNC:4241	1	PATHWAYCOMMONS
HGNC:6081	HGNC:18129	1	PATHWAYCOMMONS
HGNC:6025	HGNC:44	1	PATHWAYCOMMONS
HGNC:11138	HGNC:22985	1	PATHWAYCOMMONS
HGNC:10777	HGNC:12788	1	PATHWAYCOMMONS
HGNC:1071	HGNC:13771	1	PATHWAYCOMMONS
HGNC:11368	HGNC:663	1	PATHWAYCOMMONS
HGNC:620	HGNC:14727	1	PATHWAYCOMMONS
HGNC:9395	HGNC:3611	1	PATHWAYCOMMONS
HGNC:6081	HGNC:3072	1	PATHWAYCOMMONS
HGNC:6551	HGNC:11487	1	PATHWAYCOMMONS
HGNC:4910	HGNC:1909	1	PATHWAYCOMMONS
HGNC:16627	HGNC:10858	1	PATHWAYCOMMONS
HGNC:6914	HGNC:10955	1	PATHWAYCOMMONS
HGNC:4384	HGNC:1460	1	PATHWAYCOMMONS
HGNC:2453	HGNC:4318	1	PATHWAYCOMMONS
HGNC:882	HGNC:12830	1	PATHWAYCOMMONS
HGNC:990	HGNC:8768	1	PATHWAYCOMMONS
HGNC:11998	HGNC:554	1	PATHWAYCOMMONS
HGNC:7866	HGNC:493	1	PATHWAYCOMMONS
HGNC:8800	HGNC:6524	1	PATHWAYCOMMONS
HGNC:6698	HGNC:2451	1	PATHWAYCOMMONS
HGNC:15979	HGNC:17693	1	PATHWAYCOMMONS
